baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000105393.11	153.1048348225	0.0166816133880506	0.369780967097321	0.0451121471150793	0.964017919282914	0.984486536542373
ENSG00000105397.9	292.902462840301	0.751796130319988	0.342137685593749	2.19734966937452	0.0279954828741022	0.130371358449146
ENSG00000105398.3	6.66052807947747	1.73892054071306	1.04568096741676	1.66295514109708	0.0963214153467187	NA
ENSG00000105401.2	438.016179203688	-0.00279415327326282	0.341682277794717	-0.00817763593504709	0.993475263265887	0.996991007352691
ENSG00000105402.3	193.800341834226	1.23127582468858	0.374470801651655	3.28804226993899	0.0010088669080073	0.0274550931073454
ENSG00000105404.6	27.6397104941039	1.48074704910633	0.59434742291406	2.49138297234687	0.0127246878735155	0.0908689440192201
ENSG00000105409.11	2.44746612602294	-0.845931602416529	1.82134723177913	-0.464453777762194	0.642322668361992	NA
ENSG00000105419.13	3.15421198442453	-0.860955466984874	1.57401505936915	-0.546980450955747	0.584392162725399	NA
ENSG00000105426.10	74.4032244784069	-0.218635851482109	0.452608537017041	-0.483057285934218	0.629055061555784	0.801359184693832
ENSG00000105427.5	0	NA	NA	NA	NA	NA
ENSG00000105429.8	358.015219036663	2.04642898503297	3.57281858545975	0.572777188677113	0.5667955662056	0.761190057506424
ENSG00000105438.4	442.309223274393	0.618250331983953	0.356767821047796	1.7329206713997	0.0831097695939871	0.240169181320677
ENSG00000105443.9	136.319849383525	0.856061431907924	0.391826514078464	2.18479710062831	0.0289037267385668	0.133333287386471
ENSG00000105447.8	104.932460854277	0.441030758006413	0.400022514108191	1.10251483967007	0.270237910621954	0.498559103725762
ENSG00000105464.3	49.4841568848453	-0.933842102146279	0.532293954376579	-1.75437292583943	0.0793666273477748	0.234509707138011
ENSG00000105467.4	0	NA	NA	NA	NA	NA
ENSG00000105472.8	12.8274394591452	1.01671055829414	0.826023015217433	1.23085015739727	0.218378912133186	NA
ENSG00000105479.11	9.63006176918994	0.93392024437334	0.897786948894467	1.04024707144982	0.29822512749399	NA
ENSG00000105483.12	60.0318023008393	0.0242875399541446	0.444838515034161	0.0545985546064496	0.956458290299804	0.981593215745629
ENSG00000105486.9	152.050719068837	-0.706873523470059	0.373564540163615	-1.89223935216244	0.0584590973837305	0.196984125518161
ENSG00000105492.11	1.86369146380109	-0.36117056577525	1.92046477415498	-0.188064145011026	0.850826367683142	NA
ENSG00000105497.3	142.419496368777	0.90297444316138	0.379757439871187	2.37776630121497	0.0174178609799703	0.102902889210614
ENSG00000105499.9	67.1292379957616	1.24492634508531	0.457693536071351	2.71999984044178	0.00652819478183073	0.066601732862383
ENSG00000105514.3	19.3107867246184	1.02543338830913	0.671937682675944	1.52608406217882	0.126988930733007	0.312999249217494
ENSG00000105516.6	25.9924027323954	1.7440788965338	0.675764951958884	2.58089575595497	0.00985443333656403	0.0809305581357784
ENSG00000105518.9	31.9486621796135	0.712878668170609	0.577376038285215	1.23468696464757	0.216947029107629	0.43648640509033
ENSG00000105519.8	66.7574049641476	1.24135964366406	0.470069080650457	2.64080258575257	0.00827098981212856	0.0743835698966776
ENSG00000105520.6	41.4054014219614	1.07968483615471	0.503771131711229	2.14320505521466	0.0320966365501746	0.140598924985643
ENSG00000105523.3	1.85220197089814	1.91184774268318	1.8771909654204	1.01846204136989	0.308458431131052	NA
ENSG00000105538.4	11.5369782260592	1.14469538321842	0.843528940960522	1.35703154643985	0.17477118710473	NA
ENSG00000105549.6	0.435430317804413	-0.0189196636397005	3.99604333356858	-0.00473459921737252	0.996222350496444	NA
ENSG00000105550.4	0.516120865006143	-0.427054965641293	3.8221986051949	-0.111730187191441	0.911037343268222	NA
ENSG00000105552.10	79.1014586010549	0.0916257152067696	0.427178525588829	0.214490452394515	0.830164611607761	0.922039053377739
ENSG00000105556.6	62.2661443983658	0.543650774858682	0.456868583429866	1.18995000876907	0.234066041233946	0.457218941138901
ENSG00000105559.7	59.5850040867736	0.177657585957147	0.451675374968078	0.393330245133916	0.694075582327586	0.843621683259263
ENSG00000105568.13	268.653620799144	0.433914737758191	0.339608460783915	1.27769118813056	0.201358333476583	0.416156910534091
ENSG00000105576.11	368.811149592066	0.906281359162814	0.334947411460392	2.70574223939027	0.00681519222972633	0.0676871073433464
ENSG00000105583.5	122.128961609566	0.835916922877428	0.415118791479884	2.01368124024791	0.0440430108477265	0.165205075145706
ENSG00000105607.8	34.9034791290952	-0.0997415025254016	0.543422889985872	-0.183543064459421	0.85437193209454	0.932703063544805
ENSG00000105610.4	154.44533175738	0.644099621629815	0.374472034536164	1.72002062164034	0.0854286931719497	0.244718970592514
ENSG00000105612.4	69.1247412082013	0.456881582777861	0.437829910631513	1.04351386619262	0.296710362158429	0.527702733556565
ENSG00000105613.5	30.0142840819617	-0.194898055499349	0.57308219316243	-0.340087439157455	0.733790680722466	0.868348970390265
ENSG00000105617.3	16.7397958811663	1.33914189470961	0.698857635058055	1.91618697075315	0.0553413012073153	0.190104514443746
ENSG00000105618.9	156.257383739902	0.689176294963668	0.378485091670573	1.82088095444329	0.0686249548909334	0.215688220167888
ENSG00000105619.9	23.5483416756959	1.71442199270529	0.615756763096672	2.7842519895086	0.00536513341145839	0.0597876707775342
ENSG00000105639.14	25.080233784264	1.37561387649616	0.621624887893054	2.21293243447618	0.0269023041638762	0.126926107561265
ENSG00000105640.8	2565.04557327607	1.04974331454374	0.333515065637922	3.14751392875124	0.00164665260523141	0.0341237086037955
ENSG00000105641.3	48.048048137064	1.16473493148672	0.512788840548739	2.27137339853249	0.0231243833590755	0.117541676923301
ENSG00000105642.11	30.1276212353908	1.07935923673895	0.561661763953257	1.92172461436911	0.054640418355685	0.18878010522631
ENSG00000105643.5	62.4214935051355	1.28130788871842	0.447732805321221	2.86176905844359	0.00421283754798798	0.0541091030001413
ENSG00000105647.10	136.466579697569	1.92698874830564	0.367145735443783	5.24856633831364	1.53287442196401e-07	9.44367382216036e-05
ENSG00000105649.5	11.0603927051788	0.672824940498442	0.826112697452924	0.814446918166129	0.415388969707491	NA
ENSG00000105650.17	79.1597366558993	0.802815162674291	0.434139018789345	1.84921218303079	0.0644271802272673	0.20728660268968
ENSG00000105655.14	202.657126847685	-0.375844874529076	0.370990366050482	-1.01308526830568	0.311019434233795	0.542936242232849
ENSG00000105656.8	56.495277191253	0.932422375105202	0.465365818205616	2.00363313897976	0.045109373267729	0.167967728518676
ENSG00000105662.11	15.1175311691585	1.13813905027198	0.720748417742997	1.57910724776341	0.114311459541706	0.293500187758262
ENSG00000105668.3	0.182445205682697	0.867871557560198	4.98010675545892	0.174267661352618	0.86165511283833	NA
ENSG00000105669.8	206.643404859198	1.11042013909671	0.392715015804265	2.82754693456938	0.00469061389694138	0.0563617692029875
ENSG00000105671.7	94.422391532422	1.45649549000247	0.420174012822015	3.4664102147113	0.000527457866179323	0.0192182143194777
ENSG00000105672.10	6.03220488985589	0.661826623950497	1.12330874950566	0.589176060670542	0.555743174409026	NA
ENSG00000105675.4	1.24334189640036	-1.84221320203759	2.58589164530563	-0.712409278780839	0.476211371411388	NA
ENSG00000105676.9	65.4429682168513	0.260929798920214	0.477908713361057	0.545982510101429	0.58507795969711	0.773595103520989
ENSG00000105677.7	71.6331486765313	0.364894036224074	0.434243067108351	0.840299048765301	0.400740734640454	0.631896715903648
ENSG00000105695.10	8.47739761757741	0.183039792668244	0.994850284713064	0.183987274749624	0.854023437786433	NA
ENSG00000105696.4	3.74409639169688	0.502234973522188	1.46901616458035	0.341885260102403	0.732437242713563	NA
ENSG00000105697.3	3.35254420634009	1.00374630649563	1.4212398591839	0.706246943476523	0.480034581817563	NA
ENSG00000105698.11	127.859299249891	0.638606330832924	0.371701431626262	1.71806260750437	0.085785196282838	0.245465022608567
ENSG00000105699.12	92.9577895713895	-0.53487236519029	0.423334839684831	-1.26347353217726	0.206419052760613	0.422943163384356
ENSG00000105700.6	365.374609060318	0.724024654581345	0.339011260637657	2.13569500086665	0.032704282154393	0.14147928187849
ENSG00000105701.11	355.631958463724	0.733092253635125	0.316832977422455	2.31381297363388	0.0206779834102636	0.111468708968985
ENSG00000105705.11	86.1519400638299	0.680720953678796	0.411268879883952	1.65517253304183	0.0978895051142712	0.266169774341364
ENSG00000105707.9	1.20710550191575	1.0231630709097	2.29615242069805	0.445598933976103	0.655886980755098	NA
ENSG00000105708.8	24.0702094833484	1.74189026654568	0.622179886290817	2.79965698815839	0.0051156934564996	0.058833204575496
ENSG00000105711.6	3.50071612333909	1.44476894841172	1.38907023637727	1.04009783708254	0.298294448452017	NA
ENSG00000105717.9	4.3802821346317	0.847928453579619	1.3243970751659	0.640237334768654	0.522018313950515	NA
ENSG00000105722.5	265.10280504842	1.66725829315221	0.356149330733775	4.68134613567055	2.84997262126843e-06	0.000682473443706413
ENSG00000105723.7	261.788127464058	1.20845372768303	0.372577559179245	3.24349574447034	0.00118072574458157	0.0294525477398402
ENSG00000105726.12	125.453262227886	0.27284225711155	0.386960147915126	0.705091360393512	0.480753382764844	0.697423395074115
ENSG00000105732.9	56.4335455842062	1.79089546124416	0.506243597973894	3.5376160180825	0.000403756760169154	0.0168596230121541
ENSG00000105737.5	10.6103749854561	-0.524465822213134	1.00338914151743	-0.522694337134229	0.601186979642966	NA
ENSG00000105738.6	57.6604607705501	0.689448302624964	0.491866905213719	1.40169687229799	0.161005785026175	0.362515323744686
ENSG00000105750.10	44.6845683508769	0.905612120336673	0.511705073524278	1.76979312340882	0.0767616098567186	0.229860641026285
ENSG00000105755.3	16.1365915793297	1.25990947915319	0.747072795243489	1.68646146289206	0.0917069516949648	0.256085543266375
ENSG00000105767.2	6.51136275946627	0.323608633624179	1.05801994924312	0.305862506520487	0.759709334162354	NA
ENSG00000105771.9	117.626246753611	-0.426379285149816	0.408330779092607	-1.04420069948515	0.296392543412683	0.527231516835183
ENSG00000105778.13	211.528591792393	0.0833847193493158	0.347691519218446	0.239823851719913	0.81046681549041	0.91092105902126
ENSG00000105792.15	6.55866083663573	-0.617074170073359	1.05573639955724	-0.584496442797793	0.55888635781979	NA
ENSG00000105793.11	207.930052216062	0.55002949978658	0.393282665820711	1.39856024073364	0.161944896142118	0.364105769812394
ENSG00000105808.13	52.4077159478564	0.958618855948398	0.48606821750023	1.97218995489649	0.0485879259584784	0.175222021390536
ENSG00000105810.5	365.569317564443	-0.58305680216302	0.370912859615887	-1.57195089640954	0.115961939526586	0.295974860335976
ENSG00000105819.9	250.887980586353	-0.257730024445538	0.370618650413191	-0.695404897077369	0.486801592461875	0.702079679086445
ENSG00000105821.10	537.622374743854	1.23745105714175	0.336534595489249	3.67703966762396	0.000235956359416793	0.0127074281568958
ENSG00000105825.7	0.631554218939002	-2.72676232877097	3.4524755160657	-0.789799179192522	0.429645058499775	NA
ENSG00000105829.7	87.8841778277499	0.565082593743152	0.406505304760553	1.39009894120818	0.16449883477562	0.366778283373076
ENSG00000105835.7	383.301359843485	-0.731571223155971	0.369338867291899	-1.98075883136824	0.0476183256545231	0.173356445017953
ENSG00000105849.5	89.5425848510927	0.34319635452612	0.411156514203731	0.834709758133769	0.403881146087295	0.634736210346249
ENSG00000105851.6	98.5469405514697	-0.42960509492127	0.875884499010308	-0.490481445221026	0.623793256479844	0.79814724908891
ENSG00000105854.8	42.4226213884101	0.054431861714244	0.500202571503487	0.108819635913976	0.913345549099395	0.961998987107329
ENSG00000105855.5	3.97035132429315	1.89826674048196	1.33861310460277	1.41808468328514	0.156166042492131	NA
ENSG00000105856.9	232.091084184626	1.22099557235794	0.362640094297019	3.36696242792691	0.000760010421983914	0.0236744555877892
ENSG00000105865.6	52.0510736980907	-0.138427445614955	0.461157982678083	-0.300173586524655	0.764044751499462	0.885587160223642
ENSG00000105866.9	82.8877392070361	1.02861861127489	0.417415048995331	2.46425856890079	0.0137297025313959	0.0932040241241956
ENSG00000105875.9	50.6372565637796	0.355894104582914	0.472259417327587	0.753598745784343	0.451090197680553	0.675225443840206
ENSG00000105877.13	1.34299870154051	-0.890686556518716	2.32415005777954	-0.383231088516576	0.701548429075943	NA
ENSG00000105879.7	325.184778627889	1.16745236656589	0.34709422830963	3.36350267836909	0.00076960089500124	0.0236744555877892
ENSG00000105887.10	1032.92212700235	0.803462296276359	0.302117821814736	2.65943363238286	0.00782721493360507	0.0725130868924878
ENSG00000105889.10	15.0416273448798	-0.341213793334099	0.761743342576093	-0.447938005181863	0.654197938995207	0.818108041152646
ENSG00000105926.11	85.6727507646642	-0.814882021569228	0.408306449397384	-1.99576083789983	0.045959961419091	0.169912593649901
ENSG00000105928.9	31.9363978620438	1.68776461529022	0.553861104105074	3.04727052104029	0.00230929777572452	0.0403322412175162
ENSG00000105939.8	402.281173008837	0.76755931389914	0.354552240240665	2.1648694516163	0.0303976842349727	0.137228925561821
ENSG00000105948.9	45.3775239636284	0.889327194686624	0.501406366798714	1.77366554071628	0.076118489562772	0.228770961517899
ENSG00000105953.10	270.537153465876	0.474921062023601	0.347282934947204	1.36753354176704	0.171458131239874	0.374317832706825
ENSG00000105963.9	1.45489269548908	1.18703309182866	2.34975036165342	0.505174128792729	0.613436539604356	NA
ENSG00000105968.14	323.015694958172	0.0469257288078498	0.346256698493892	0.135522948760159	0.892198421147199	0.952102414961598
ENSG00000105971.10	103.002362552975	-0.227016734426314	0.387636234351164	-0.585643740983865	0.558114947704309	0.754515954894196
ENSG00000105974.7	1.86090618004795	-0.477478369411162	1.91210743468903	-0.249713149349694	0.802809188586897	NA
ENSG00000105976.10	7.7997591220105	-0.374246111370791	1.04936456206745	-0.356640699428095	0.721360804704117	NA
ENSG00000105982.12	8.03551736117779	-0.0450998412728143	0.960613319532195	-0.0469490068020057	0.962553869350591	NA
ENSG00000105983.15	174.67513566759	-0.407380999573757	0.347692496995223	-1.17167037855106	0.241329420014631	0.466780825275128
ENSG00000105993.10	336.589989470834	-0.384212558741387	0.345610592218084	-1.11169208176046	0.266270565497704	0.495139191337921
ENSG00000106003.8	2.46450242619529	0.0237898138228693	1.84475869913051	0.0128958946414413	0.989710849956615	NA
ENSG00000106009.11	47.6685490973113	-0.00374029495410803	0.491582201550141	-0.00760868669026968	0.993929204937097	0.997167965031389
ENSG00000106012.13	32.993858641914	1.19977086870469	0.542084307196593	2.21325512060909	0.0268800618444157	0.126876717667728
ENSG00000106018.9	8.5656871345596	1.52322257213856	0.956949147625095	1.59174871090989	0.111441178571452	NA
ENSG00000106025.4	0.719548228342635	-3.01594418749311	3.16813076982043	-0.951963288959835	0.341115600305353	NA
ENSG00000106028.6	416.821053504031	0.0100294642282723	0.327083073253365	0.0306633545065882	0.975538016278093	0.989104176769206
ENSG00000106034.13	1157.89872856856	-0.186239038618005	0.346566380084713	-0.537383454715029	0.591002769597079	0.777897379403704
ENSG00000106049.4	72.0294389472402	-0.390408908881246	0.425636019311492	-0.917236538187653	0.35901870411607	0.5933087988518
ENSG00000106052.9	320.385728629616	0.161749305649686	0.343279641804741	0.471188168337958	0.637506367104781	0.807390119814381
ENSG00000106066.9	8.04716301537125	0.53151438178405	1.0544830868523	0.504052069123893	0.614224787543446	NA
ENSG00000106069.16	5.21948284881107	1.64364826370799	1.14349890978818	1.43738507281345	0.150608607875774	NA
ENSG00000106070.13	170.842668734549	-0.136524995603705	0.355106963909684	-0.384461611511589	0.700636343206674	0.847559186618222
ENSG00000106077.14	90.8801537857067	0.569983851694387	0.415615409100319	1.37142136507457	0.170243641051145	0.373026733624876
ENSG00000106078.13	0.632475584263944	-3.09170543141151	3.40565508698754	-0.907815193389495	0.363975869781792	NA
ENSG00000106080.6	180.542248777222	-0.301804219233148	0.356461334246467	-0.846667479016034	0.397180490354025	0.628674642193738
ENSG00000106086.14	83.2014236105446	-0.215528125061762	0.405917695763146	-0.530965088024945	0.595442972260227	0.780331373797754
ENSG00000106089.7	23.8017146157169	1.1064205390412	0.609467773160561	1.81538809394885	0.0694642894680907	0.217010333609223
ENSG00000106100.6	24.0901208069424	0.825128117975871	0.598326896521921	1.37905904409838	0.167876550068225	0.37022145108061
ENSG00000106105.9	1212.37248261584	0.174099745857286	0.306918506849428	0.56725072607856	0.570543848831093	0.763293081817344
ENSG00000106123.7	30.6788725053883	-2.65850858702192	2.20309804456867	-1.2067136973663	0.227542422179961	0.449577767035434
ENSG00000106125.14	30.4143366659848	1.05039585672113	0.587887314164879	1.78672992495725	0.0739811500091944	0.224822581077011
ENSG00000106144.15	277.303388491229	1.10449036377758	0.399771359323268	2.76280513353249	0.00573069687622173	0.0624408387645757
ENSG00000106153.12	578.196958503314	0.0989002816292505	0.340948572275054	0.290073898738795	0.771759703519394	0.889273157092065
ENSG00000106178.2	1.82808757881404	-0.121301557672029	1.89841847192066	-0.0638961111399777	0.949052948813996	NA
ENSG00000106211.8	318.573190540337	0.273902730403333	0.405826916631092	0.674924996787037	0.499723418268789	0.712304173976781
ENSG00000106244.8	422.943132811465	-0.0763948650447784	0.348227397225069	-0.219382121147126	0.826352396076212	0.920390017583179
ENSG00000106245.5	477.032201516255	1.24233748923303	0.336313214339576	3.6939895200747	0.000220762904074765	0.0124551887660192
ENSG00000106246.13	105.816555388741	0.806213618872671	0.389256641306401	2.07116214168345	0.0383436462036328	0.15351795551339
ENSG00000106258.9	14.4446188670291	1.26996164279617	0.754693408328657	1.68275173571295	0.0924231618383912	0.257219006190729
ENSG00000106261.12	668.377427215608	0.859693144560132	0.329179528113885	2.61162396545725	0.00901133109786491	0.0774988858025477
ENSG00000106263.13	807.545640758656	-0.0149478511697085	0.33581053460418	-0.044512752368914	0.96449568713254	0.984596961400175
ENSG00000106266.4	46.2874255297382	-0.392413025344168	0.577772114093688	-0.679183047731058	0.497021887147121	0.709673758565969
ENSG00000106268.11	26.5999197008504	1.07182579612501	0.602789204638804	1.77811047025512	0.0753857131592363	0.227330677205847
ENSG00000106290.10	152.686734877868	0.354019981591282	0.38258441601955	0.925338217574422	0.354790005079768	0.589309860765139
ENSG00000106299.7	106.095561680208	0.985155874513405	0.398475906906075	2.47230976186878	0.0134243140745915	0.092731031069101
ENSG00000106302.5	0.664379272487478	-0.784754179176299	3.19642540321468	-0.2455099306829	0.806061619857786	NA
ENSG00000106305.5	79.7935469706042	0.195369896588138	0.410823344631612	0.475556949577263	0.634390051780461	0.805301995013667
ENSG00000106327.8	302.165766486842	-0.253618499486136	0.346051508263789	-0.732892339520761	0.463624095715263	0.684125873533894
ENSG00000106330.7	32.0679996949561	0.433751262507654	0.558371441617376	0.776814912401773	0.437267977341707	0.663355870548345
ENSG00000106333.8	46.4533159290164	0.744015504522674	0.502028074536626	1.48201971614716	0.138335048942514	0.331561051468978
ENSG00000106336.8	5.40782296583601	1.09686489062319	1.1907557471813	0.921150196603831	0.356972016032126	NA
ENSG00000106344.4	482.05497129679	-0.976026279332882	0.313763013963203	-3.11071170245498	0.00186637058243639	0.0360430275919975
ENSG00000106346.7	208.07211042412	0.525436667043895	0.354377693844464	1.48270242786361	0.138153489304664	0.33127325339276
ENSG00000106348.12	159.392782965475	0.10231697296347	0.389099139431604	0.262958620553452	0.792582472986758	0.900877686576434
ENSG00000106351.8	19.8093777104927	0.504935371668704	0.704251307647278	0.716981802072278	0.473385325420025	0.691882297862077
ENSG00000106355.5	110.034201138983	0.179364860069677	0.389049158684668	0.461033923517763	0.644774266860858	0.812831948957956
ENSG00000106366.7	3.95891590108525	-2.09090027803517	1.47573563504369	-1.41685287553097	0.156525946708024	NA
ENSG00000106367.9	86.7519649160021	0.487666055288098	0.418895219825674	1.16417192702997	0.244354344495044	0.469453096145231
ENSG00000106384.6	52.6272349536701	0.985897153899115	0.494523216903514	1.99363168441791	0.046192320137195	0.170235445211496
ENSG00000106392.6	87.345771592976	-0.319592567081693	0.483472754769953	-0.661035319836714	0.508589663081418	0.718837919204268
ENSG00000106397.7	196.960943160919	0.715163678164939	0.358081756388574	1.99720780354103	0.0458026137093997	0.169669634009107
ENSG00000106399.7	69.0400652917073	0.289326308744629	0.437985186580032	0.660584690098327	0.508878689973042	0.718837919204268
ENSG00000106400.7	81.9257310168506	0.397139432335423	0.429106103897334	0.925504039044013	0.354703783694138	0.589309860765139
ENSG00000106404.9	86.3702603921185	1.81108839348292	0.420925694465078	4.30263207330333	1.68780998779172e-05	0.00211486516609809
ENSG00000106415.8	182.754522968211	0.99798423117157	1.08869526434771	0.916679133136041	0.359310803758987	0.5933087988518
ENSG00000106436.4	0.517430770378767	-0.227345578706246	3.49096760013835	-0.0651239440598749	0.94807531629331	NA
ENSG00000106443.10	108.54180738381	-0.608598739169246	0.382154709506912	-1.59254543782677	0.111262202070787	0.28848929006612
ENSG00000106459.10	50.2612438725003	0.409990356512029	0.475579741015546	0.862085411032315	0.388640518889515	0.620167367326138
ENSG00000106460.14	133.670292836893	-0.865071799932367	0.410590881575123	-2.10689481610928	0.0351266980700431	0.146454293577748
ENSG00000106462.6	469.059020515069	-0.245311909099128	0.342052167358089	-0.71717688852506	0.473264957860095	0.691882297862077
ENSG00000106477.14	72.5483209589269	0.957115074730946	0.453110915244617	2.1123196165209	0.0346590444181354	0.145665313045955
ENSG00000106479.6	14.8980145441082	0.498382993141644	0.798823270806109	0.62389643786756	0.532695599825868	0.737902293607839
ENSG00000106484.10	1.3384752829057	-0.244980098119205	2.25745111339669	-0.108520665925116	0.913582688282553	NA
ENSG00000106524.4	126.46321550512	-0.137463249720556	0.396722691823307	-0.346497068490801	0.72896918693497	0.866107257492372
ENSG00000106526.6	130.250294872776	-0.47693574056838	0.449249850182054	-1.06162693293077	0.288405081832936	0.517975526971953
ENSG00000106536.15	7.6115116819643	0.343851182558852	0.965895421079886	0.355992144754575	0.72184644792631	NA
ENSG00000106537.7	73.4521984925	-0.0779614232840625	0.44220915692677	-0.176299884484239	0.860058352780154	0.935879126280004
ENSG00000106546.8	15.2266738564945	1.81302451705964	0.747335519180943	2.42598467559345	0.0152669149188215	0.0972893407245538
ENSG00000106554.7	321.482202391129	-0.750924786417936	0.339098455507667	-2.2144742160318	0.0267961744874815	0.12676946918768
ENSG00000106560.6	5.04705301511272	0.84903790394776	1.35127444936661	0.628323805238629	0.529791840133002	NA
ENSG00000106588.6	299.409649156676	0.501171626112378	0.350398964594187	1.43028854749274	0.152634220401608	0.350775508434149
ENSG00000106591.3	138.930694427353	0.116485712831947	0.374368261140903	0.311152746968858	0.755684503604455	0.879824821807996
ENSG00000106603.13	238.800171009475	0.0979377152661428	0.357402125154933	0.274026672963086	0.784064123860431	0.896162347195065
ENSG00000106605.6	71.0463940493034	0.0916730672291896	0.442735235852191	0.207060698597288	0.83596245488558	0.924791172880238
ENSG00000106608.12	69.2484122324106	0.847957966169255	0.474974518462254	1.78527043706375	0.0742174616424166	0.225145574517606
ENSG00000106609.12	337.417851851255	0.799160124306105	0.335001957797163	2.38553866837393	0.0170541293995511	0.101681824327085
ENSG00000106615.5	384.212979147236	0.362659930795294	0.326918400196325	1.10932859874974	0.267288452056726	0.496252769544215
ENSG00000106617.9	12.6062093947243	0.392122724598319	0.786087304986208	0.498828466139902	0.617900231816266	NA
ENSG00000106624.4	2.20700035014549	0.869523173791022	1.77267327214502	0.49051519389067	0.623769380919759	NA
ENSG00000106628.6	331.5493008015	-0.469884516392076	0.362539340081909	-1.29609249105467	0.194943621661725	0.407509692924685
ENSG00000106631.4	0.766283858765834	0.840624723619229	3.05452233129091	0.275206605958569	0.783157512039888	NA
ENSG00000106635.3	99.0383729646889	0.78376733374782	0.410898128124028	1.90744926808536	0.0564624346040438	0.192605000092807
ENSG00000106636.3	305.095974227743	1.2991363966271	0.359869167093284	3.61002418495704	0.00030616845674151	0.0145985455302943
ENSG00000106638.11	136.4618415615	0.607503855099804	0.368221166936652	1.6498341476505	0.0989768624650375	0.267668285001632
ENSG00000106648.9	0.185403731546074	1.380871697364	4.99004290748186	0.276725415585822	0.781990954862947	NA
ENSG00000106665.11	32.0575457846171	1.84233389861647	0.617352084107269	2.984251525255	0.00284272982768332	0.0442248316839031
ENSG00000106682.10	1116.37773417716	0.146519768369152	0.346780709298242	0.422514183864652	0.672649749978103	0.830593715529673
ENSG00000106683.10	49.6614104686173	-0.0402414991327808	0.465794477457509	-0.0863932508440953	0.931153811918572	0.969831277125028
ENSG00000106686.12	20.0761442617075	1.55535223437931	0.66978918196891	2.32215191921614	0.0202247568809461	0.110071707145997
ENSG00000106692.9	63.1562761515802	-0.14531153158712	0.444629518215414	-0.326814855141307	0.743807923092719	0.872838307660584
ENSG00000106701.7	105.566185399169	1.49062355760223	1.09187081484643	1.36520139318119	0.172189760622048	0.375382735274769
ENSG00000106714.13	0.169472099766914	0.606967491106005	4.99299249584767	0.121563870086081	0.903244428709345	NA
ENSG00000106723.12	78.6316652356695	0.155900833105771	0.433419160224203	0.359699910417262	0.71907155903812	0.861021046163937
ENSG00000106733.16	2.45288172545498	-0.907514869809587	1.79350211388932	-0.506001561292608	0.612855553625156	NA
ENSG00000106771.8	183.340756410725	-0.0300895448662009	0.374444546750945	-0.0803578129987148	0.935952678702733	0.971214965883574
ENSG00000106772.13	0.385373439647406	-1.73699484140729	4.15915699729615	-0.417631467755726	0.676216585821894	NA
ENSG00000106780.7	51.7260559258704	0.613479482711654	0.48162311872249	1.27377498891439	0.202743171507343	0.417736217239605
ENSG00000106785.10	143.061686020152	-1.05499448324203	0.386543441096279	-2.7293038015338	0.00634682035412301	0.0654481685512244
ENSG00000106789.8	104.900287884251	-0.385153274263472	0.390328987050004	-0.986740127025542	0.323770053070868	0.556805951466913
ENSG00000106799.8	151.497530875671	0.0337807797129184	0.375419423810916	0.089981438280435	0.928301965091793	0.968569483849164
ENSG00000106803.5	138.013319984949	0.670610277439011	0.372734655805748	1.7991626670435	0.0719929530366769	0.221264524136233
ENSG00000106804.6	2.57475994613416	-0.367683547354792	1.72261334601171	-0.213445198370298	0.830979729461825	NA
ENSG00000106829.14	34.747087064075	0.434967751105967	0.612211965799377	0.710485543251383	0.477403092727353	0.694573383809043
ENSG00000106852.11	34.2552361274181	0.1996384225014	0.590716233664012	0.33795993934873	0.73539337709082	0.868663975230362
ENSG00000106853.12	25.8209292851881	1.0222258510437	0.589080430167246	1.73529080019426	0.082689310438271	0.239596668266418
ENSG00000106868.12	87.7433634735691	-0.32607331758526	0.407107055347042	-0.800952263790407	0.423159281799918	0.652168824467379
ENSG00000106948.12	103.648428337824	0.556010682674652	0.415924421514722	1.33680701087414	0.181285640129844	0.388685646247354
ENSG00000106976.14	94.8391020498687	-0.0387871041763001	0.442935281200578	-0.0875683329428344	0.930219772112182	0.969537505008306
ENSG00000106991.9	1.15392203910866	-0.0835550654659612	2.4600053781117	-0.0339653995106702	0.972904741962426	NA
ENSG00000106992.13	58.3369539631751	0.186644329948675	0.446793890190399	0.417741455392636	0.676136159169025	0.832611720799343
ENSG00000106993.7	47.6232576109293	1.15909578342416	0.482787375288424	2.40084112127353	0.0163574368214763	0.100481449550578
ENSG00000107020.5	8.41120836982119	0.277290827194136	0.942705407761728	0.294143668754919	0.76864812320718	NA
ENSG00000107021.11	59.3698692858919	0.771039151517678	0.480502180516823	1.60465276284148	0.108570242889191	0.284314201062921
ENSG00000107036.7	96.249844902681	0.598979830413073	0.429061035728121	1.39602476229658	0.16270703850477	0.365125165957393
ENSG00000107077.13	72.196905374172	0.0867686212950793	0.445928866265226	0.194579512247749	0.845722143341499	0.928730687029333
ENSG00000107099.11	143.2653959431	-0.757077576365408	0.390031965344833	-1.94106546035545	0.0522503378792664	0.18370298237748
ENSG00000107104.14	3.10536215983697	0.130654425083538	1.46214640349385	0.0893579635878698	0.928797429974411	NA
ENSG00000107105.10	0.800515809896126	-0.210178111774993	2.81850215546135	-0.0745708536598899	0.940556164944801	NA
ENSG00000107130.6	52.6794400807886	-0.115670851264792	0.469135212511614	-0.246561861441872	0.805247323524445	0.908686191105652
